Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average power (w),Max power (w),Min power (w),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Unknown duration (ms),Walking duration (ms),Running duration (ms),Stationary biking duration (ms),Hiking duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),REM sleeping duration (ms),Awake mid-sleeping duration (ms)
2020-04-28,64,1882.6369103211243,34563.43857038021,118.0,59,161.21971167174937,181.0,84.0,51.484959,-0.164148,51.511255,-0.073042,168.52766194050596,361.0,19.0,3.2841522999994375,9.506237983703613,0.2632935345172882,564,,,,3607000,79631058,,419868,,,,,,,,
2020-04-29,123,2042.7479249098512,37383.520401239395,153.0,83,164.8451192457016,184.0,118.0,-23.5424233,-46.7131968,-11.63463,167.002789,160.6107875762618,390.0,20.0,3.050087122092544,9.425956726074219,0.264665812253952,5749,,,,3606000,75553370,,4771206,,,,,,,,
2020-04-30,73,1709.9579154471503,23355.555820524693,115.0,61,149.4405293367347,178.0,98.0,-23.5398606,-73.982082,40.799621,-46.7079667,122.15186841264772,288.0,34.0,1.6882089564388323,6.997448921203613,0.2865680456161499,2225,,,,3136000,81770104,,914352,131003,,,,,,,
2020-05-01,35,1413.125666507161,1900.837599992752,14.0,12,,,,-23.5373812,-46.7094691,-23.5358079,-46.7084164,,,,0.6497966601520883,3.174177885055542,0.24653777480125427,3308,54.599998474121094,54.599998474121094,54.599998474121094,,82488208,,1772733,,,,,,,,
2020-05-02,59,1500.0907000375187,2050.365726828575,54.0,54,,,,-23.5405531,-46.7106492,-23.5358017,-46.7035379,,,,1.2152197059430936,6.447552680969238,0.005253459792584181,509,,,,3440696,82490551,,185914,,,,,,,,
2020-05-03,196,1774.477456092515,21206.22981339693,149.0,148,,,,-23.5821078,-46.708806,-23.5249259,-46.6362209,,,,1.389529810747785,8.373396873474121,0.13452160358428955,3599,,,,9017608,71382060,,715735,,,,,,,,
2020-05-04,96,1810.3743443538133,24618.387526154518,108.0,62,162.92504448398577,178.0,117.0,-23.5371355,-46.7122748,51.511253,-0.073051,175.36517857142857,319.0,15.0,1.355314162029705,22.394094467163086,0.2526625990867615,5673,,,,2248000,77973994,,2467944,298662,,,,,,,
2020-05-05,50,1409.7429225493938,3275.0302704572678,32.0,24,,,,-23.5394717,-46.7109357,-23.538408,-46.7102434,,,,1.0582047385397417,10.50763988494873,0.2569230794906616,5055,,,,,82628373,,1731265,,,,,,,,
2020-05-06,58,1479.413772381045,6974.631456851959,49.0,43,,,,-23.5411509,-46.7086445,-23.5349306,-46.6927956,,,,1.0603816664630876,11.161907196044922,0.25494617223739624,2847,,,,1990921,81284081,,410407,170493,,,,,,,
2020-05-07,7,1336.7500131420263,211.33748948574066,,,,,,,,,,,,,0.8207711311547997,1.274312973022461,0.2964497208595276,475,,,,,85901845,,,,,,,,,,
2020-05-08,175,1803.1128394833438,26937.287346959114,168.0,156,,,,-23.5932681,-46.7116533,-23.5137604,-46.633774,,,,1.0155699368090014,9.206673622131348,0.00837979931384325,3546,,,,8486565,71563563,,1451495,219936,,,,,,,
2020-05-09,375,2350.1438152428627,73754.23565113544,358.0,358,,,,-23.8043921,-46.8273628,-23.5181859,-46.6412443,,,,1.7462578840442224,15.538660049438477,0.015535023994743824,1371,54.35000038146973,54.400001525878906,54.29999923706055,21750486,62335994,,211939,308729,,,,,,,
2020-05-10,181,1787.162837701833,21804.24924379587,161.0,155,,,,-23.5561573,-46.7118436,-23.5241843,-46.6468547,,,,0.7851446091671278,8.54655647277832,0.07092941552400589,5681,55.099998474121094,55.099998474121094,55.099998474121094,7616552,74859894,,2125419,121048,,,,,,,
2020-05-11,20,1393.2335432103434,1393.5041208267212,14.0,14,,,,-23.5361068,-46.7083907,-23.5329304,-46.7082447,,,,0.9892335103310353,2.4332334995269775,0.2865680456161499,2178,,,,,85192360,,1207640,,,,,,,,
2020-05-12,30,1396.689978122759,1808.8152709007263,25.0,16,,,,-23.5381408,-46.7111475,-23.5358202,-46.7083495,,,,0.6298907016118044,1.946995496749878,0.2531871497631073,2906,,,,165313,75642095,,1111533,,,,,5340000,3540000,,
2020-05-13,87,1514.6070259968353,4177.68822943978,48.0,48,61.59875,134.0,47.0,-23.5399879,-46.7149397,-23.5319006,-46.7042634,,,,0.6553656725777015,2.2164809703826904,0.0,8167,,,,,60717451,,5222178,,,,,13620000,5520000,,
2020-05-14,3,1352.7075821637832,163.07199907302856,,,,,,,,,,,,,1.0628900395493495,7.9768805503845215,0.3022806644439697,458,,,,,85686193,,257029,,,,,,,,
2020-05-15,41,1452.8514150752035,2878.1779601573944,25.0,23,,,,-23.5365005,-46.7083773,-23.5365005,-46.7083773,,,,0.8170352016258896,2.280747175216675,0.2569230794906616,4590,,,,,80876191,,2582819,,,,,,,,
2020-05-16,81,1536.1706137449662,4294.610425293446,33.0,33,,,,-23.5399035,-46.7129456,-23.5345922,-46.708233,,,,2.060658429994328,56.89667510986328,0.23260053992271423,7040,,,,,78900907,,4560483,,,,,,,,
2020-05-17,82,1559.517083191898,5694.109625697136,61.0,59,,,,-23.5389576,-46.7113374,-23.5268912,-46.6979239,,,,0.9430738136215168,3.554150342941284,0.1103888750076294,3186,,,,2971295,79171315,,1923471,,,,,,,,
2020-05-18,2,1356.0158510773447,160.6348134279251,,,,,,,,,,,,,1.8190489496117714,11.017723083496094,0.2705055773258209,458,,,,,86065368,,334632,,,,,,,,
2020-05-19,52,1445.6113931851164,3162.6582821011543,20.0,18,,,,-23.5400982,-46.708952,-23.5322183,-46.704314,,,,1.2195126501906135,10.131905555725098,0.2816180884838104,4827,55.29999923706055,55.29999923706055,55.29999923706055,,81810938,,2348902,,,,,,,,
2020-05-20,81,1550.5398883802045,7406.364798918366,50.0,50,,,,-23.544645,-46.7112875,-23.5355155,-46.6921548,,,,1.2211858977044046,6.863430976867676,0.0043267374858260155,4786,55.20000076293945,55.20000076293945,55.20000076293945,2007929,76856202,,2545825,67352,,,,240000,,,
2020-05-21,72,1389.825477871988,3524.647112250328,39.0,34,67.2816,141.0,42.0,-23.546279,-46.7129623,-23.5276636,-46.6920175,,,,1.123148252887136,13.25548267364502,0.0,6195,54.70000076293945,54.70000076293945,54.70000076293945,,51499975,,2611456,3000000,,,,18480000,9180000,,
2020-05-22,42,1443.1873208169386,1870.6044716835022,19.0,17,,,,-23.5380734,-46.7117369,-23.5357835,-46.7082194,,,,1.0311352305812094,9.522220611572266,0.2964496910572052,3965,,,,,81165358,,2495225,,,,,,,,
2020-05-23,42,1426.3352438786899,2424.8594830036163,26.0,26,,,,-23.538638,-46.7119701,-23.5332887,-46.7079997,,,,1.2631038841514164,6.625661373138428,0.3175165057182312,4468,54.45000076293945,54.70000076293945,54.20000076293945,,81353690,,2172291,,,,,,,,
2020-05-24,48,1441.6382767785033,3946.789552807808,25.0,25,,,,-23.5357934,-46.7093862,-23.52684,-46.6993351,,,,0.9224026700818938,5.3456501960754395,0.24974001944065094,1823,,,,1578905,81250858,,666677,69352,,,,,,,
2020-05-25,30,1390.9966252816198,1836.8094186782837,13.0,12,,,,-23.5384263,-46.7118523,-23.5357814,-46.7083685,,,,1.2028632990665027,3.7270545959472656,0.2791522443294525,2742,54.900001525878906,54.900001525878906,54.900001525878906,,84939060,,1251301,,,,,,,,
2020-05-26,33,1423.0811053308732,2129.872924387455,24.0,17,,,,-23.539958,-46.7092523,-23.5322179,-46.7077829,,,,0.817396746881767,7.408456325531006,0.032515931874513626,3362,54.45000076293945,54.900001525878906,54.0,,82618107,,1657934,175928,,,,,,,
2020-05-27,56,1468.2934691000835,2975.0348455905914,37.0,37,,,,-23.5381045,-46.7119938,-23.5322416,-46.7069116,,,,0.6399511243101328,3.058500289916992,0.003892085747793317,4732,54.400001525878906,54.400001525878906,54.400001525878906,607279,83138314,,2420058,68891,,,,,,,
2020-05-28,1,1333.5590245636083,57.17989265918732,,,,,,,,,,,,,0.5500662243619076,0.8682199716567993,0.2964497208595276,220,54.099998474121094,54.099998474121094,54.099998474121094,,85830071,,,,,,,,,,
2020-05-29,75,1502.182245518697,4088.8411778211594,30.0,29,,,,-23.5385347,-46.7119352,-23.5322466,-46.708073,,,,0.8748810534390403,4.74509859085083,0.024658313021063805,7061,53.5,53.5,53.5,,74352643,,3874810,149910,,,,,,,
2020-05-30,33,1397.8271603437402,2116.9663643836975,20.0,19,,,,-23.5401278,-46.7090069,-23.5357064,-46.7040375,,,,0.8642154881877825,2.5151960849761963,0.18996122479438782,3521,,,,,82652831,,1735648,,,,,,,,
2020-05-31,2,1325.7499719473565,57.074268102645874,,,,,,,,,,,,,1.2930406295162968,3.021151542663574,0.53570556640625,176,,,,,84749231,,,,,,,,,,
2020-06-01,3,1326.2175980540233,74.88834571838379,,,,,,,,,,,,,0.840092223770081,4.916335105895996,0.5017723441123962,191,54.0,54.0,54.0,,85872561,,,,,,,,,,
2020-06-02,34,1407.951038725088,1678.1851987838745,14.0,11,,,,-23.5358175,-46.7084645,-23.5322094,-46.707955,,,,2.1370299655089795,5.281440258026123,0.1978532373905182,3224,54.29999923706055,54.29999923706055,54.29999923706055,,81055720,,1801911,,,,,,,,
2020-06-03,49,1416.5956547019587,2771.673056602478,29.0,24,,,,,,,,,,,0.637142668889041,1.8415329456329346,0.2492034137248993,4863,53.900001525878906,53.900001525878906,53.900001525878906,,80701604,,1170433,375594,,,,,,,
2020-06-04,2,1333.4158087107892,83.00592231750488,,,,,,,,,,,,,0.8941436360525201,2.282971143722534,0.2964497208595276,165,,,,,86311675,,88325,,,,,,,,
2020-06-05,67,1474.4493532323986,2931.1939358711243,34.0,33,,,,-23.5355955,-46.7141396,-23.5308561,-46.7108197,,,,0.9843426451007405,12.5889892578125,0.0320780873298645,2514,,,,1874360,81755190,,848891,135542,,,,,,,
2020-06-06,49,1444.6491872246445,2815.3808369636536,19.0,17,,,,-23.5364295,-46.7095831,-23.5301208,-46.7053677,,,,0.9013519384528742,5.5664448738098145,0.2549918293952942,4587,,,,,83307994,,2768401,,,,,,,,
2020-06-07,5,1333.4547030018912,172.99227857589722,,,,,,,,,,,,,0.8649826479182823,1.537333369255066,0.3098384439945221,326,,,,,86310738,,89262,,,,,,,,
2020-06-08,2,1332.624699136627,117.07616913318634,,,,,,,,,,,,,3.868342211161598,15.051513671875,0.2833521366119385,306,,,,,86104429,,69264,,,,,,,,
2020-06-09,5,1330.6010254631858,278.4058800935745,,,,,,,,,,,,,0.8038307547044691,1.7705591917037964,0.24706979095935822,556,53.599998474121094,53.599998474121094,53.599998474121094,,84767258,,66629,,,,,,,,
2020-06-10,5,1329.5658072001254,214.10192048549652,,,,,,,,,,,,,1.1989885331867918,4.158379554748535,0.33508333563804626,398,53.20000076293945,53.20000076293945,53.20000076293945,,86013189,,129582,,,,,,,,
2020-06-11,10,1329.0830204505999,369.55476670097363,,,,,,,,,,,,,0.7169251243279654,1.2093435525894165,0.2569230794906616,768,53.400001525878906,53.400001525878906,53.400001525878906,,85135678,,128272,,,,,,,,
2020-06-12,72,1479.9492208252416,5355.486514164695,63.0,60,,,,-23.5397567,-46.7154544,-23.5372521,-46.7085667,,,,0.7440432632413589,1.7215138673782349,0.2823333740234375,8257,,,,,78469125,,3782221,,,,,,,,
2020-06-13,108,1590.2747848881763,22654.707626104355,95.0,95,,,,-23.5734718,-46.7424852,-23.5380574,-46.6496489,,,,1.335675039010703,8.43420696258545,0.2636337876319885,941,53.20000076293945,53.20000076293945,53.20000076293945,5789323,76875327,,190186,,,,,,,,
2020-06-14,73,1472.5405645945243,3081.938584923744,40.0,40,,,,-23.5358057,-46.7084772,-23.5279484,-46.7048353,,,,1.069444534732644,12.068169593811035,0.019774483516812325,2439,,,,2413039,81429092,,1079565,,,,,,,,
2020-06-15,14,1346.8333816994052,647.7573345899582,1.0,1,,,,-23.5358263,-46.7083903,-23.5357366,-46.7083362,,,,0.5922167582804548,1.3114627599716187,0.24652229249477386,1146,,,,,83296725,,589616,,,,,,,,
2020-06-16,3,1325.670332567857,88.75754928588867,,,,,,,,,,,,,1.3168049693043846,3.8412423133850098,0.2964497208595276,174,,,,,86216461,,71496,,,,,,,,
2020-06-17,88,1486.237071545339,5445.219626665115,42.0,41,,,,-23.5400264,-46.711004,-23.5357589,-46.7042799,,,,0.7406278296541532,1.9694581031799316,0.04202334210276604,8773,,,,,73197167,,4002530,,,,,,,,
2020-06-18,60,1484.0960296909277,4258.208935022354,38.0,38,,,,-23.5383816,-46.7131978,-23.5354298,-46.7083434,,,,0.6666502656257022,7.010939121246338,0.27219152450561523,6362,,,,,81602196,,3156133,339505,,,,,,,
2020-06-19,121,1589.7517190970307,8714.586882174015,103.0,100,,,,-23.5399114,-46.7132823,-23.5336951,-46.7052396,,,,0.7381412122120135,1.8899614810943604,0.1540641039609909,13371,,,,,78189176,,6530006,,,,,,,,
2020-06-20,56,1461.3698580903592,2437.282326579094,36.0,29,,,,-23.5391531,-46.712936,-23.5364933,-46.7083878,,,,0.8973740360526737,1.9624179601669312,0.2964497208595276,5558,53.400001525878906,53.400001525878906,53.400001525878906,,80896713,,2227495,487658,,,,,,,
2020-06-21,52,1487.3793929843962,4375.209985733032,24.0,20,,,,-23.5359521,-46.7090409,-23.5263161,-46.6977082,,,,0.7788034291353408,9.814529418945312,0.0,3271,,,,940617,81651686,,770155,369135,,,,,,,
2020-06-22,42,1416.8377314981758,3077.4181674718857,30.0,28,,,,-23.538843,-46.7107908,-23.535814,-46.7080741,,,,1.0034719184352503,2.7074670791625977,0.41134995222091675,4588,,,,,83584001,,2229249,,,,,,,,
2020-06-23,146,1685.7264348952829,14523.594282269478,120.0,120,,,,-23.5622118,-46.7364725,-23.5356591,-46.7078821,,,,1.0140031999441903,17.651382446289062,0.2239372432231903,8416,,,,4071151,77423475,,4431541,,,,,,,,
2020-06-24,3,1324.7499260400295,137.32133674621582,,,,,,,,,,,,,1.9882172363511126,2.7656233310699463,0.36998748779296875,320,,,,,85669890,,,,,,,,,,
2020-06-25,13,1339.2039331884225,915.122166633606,9.0,9,,,,,,,,,,,1.2694356592379372,1.9128230810165405,0.3102112114429474,1437,,,,,85406634,,352246,,,,,,,,
2020-06-26,75,1501.1395288931972,5735.400074675679,105.0,65,,,,-23.539823,-46.712995,-23.5356903,-46.7082569,,,,1.0764195083521633,2.588783025741577,0.2964497208595276,9152,,,,,80386173,,3993021,69206,,,,,,,
2020-06-27,143,1676.9617187049564,12173.745710492134,153.0,89,,,,-23.5654395,-46.6909844,-23.5467023,-46.6501965,,,,0.998928302427799,17.295196533203125,0.2736120820045471,16381,,,,,77024279,,1989297,2383676,,,,,,,
2020-06-28,264,2055.707849700842,68609.87661004066,221.0,221,,,,-23.747491,-46.9005296,-23.5319304,-46.6985126,,,,3.019201113938606,12.589080810546875,0.022801874205470085,2894,,,,13454218,67573220,,1569343,67883,,,,,,,
2020-06-29,42,1406.4980735986846,4486.49692440033,30.0,30,,,,-23.5394146,-46.7187114,-23.5325585,-46.7018921,,,,0.7249857923318526,7.394983768463135,0.2964497208595276,685,,,,1857886,84542114,,,,,,,,,,
2020-06-30,5,1337.4183641772831,148.0852006673813,,,,,,,,,,,,,0.7930389465463078,1.0629351139068604,0.2964496910572052,300,,,,,86091270,,308730,,,,,,,,
2020-07-01,78,1520.7432884008726,18527.6760327816,72.0,70,,,,-23.5716711,-46.7361568,-23.5356787,-46.6944434,,,,1.0786743973344566,16.749881744384766,0.08339091390371323,1381,,,,4123280,80779295,,354989,,,,,,,,
2020-07-02,4,1324.749990325664,150.14481258392334,,,,,,,,,,,,,0.8417901334276474,1.3385920524597168,0.3674675226211548,365,,,,,85915622,,,,,,,,,,
2020-07-03,,1324.7500224165344,,,,,,,,,,,,,,,,,,,,,,85500432,,,,,,,,,,
2020-07-04,,554.7685904213238,,,,,,,,,,,,,,,,,,,,,,36181925,,,,,,,,,,
2020-07-11,,245.5579445804398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,,1324.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,1084.8204643284041,5.336094975471497,,,,,,,,,,,,,0.3273047208786011,0.3273047208786011,0.3273047208786011,23,,,,,367084,,,,,,,,,,
2020-08-06,,693.440341501736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,,1324.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,,631.309658498264,,,,,,,,,,,,,,,,,,55.599998474121094,55.599998474121094,55.599998474121094,,,,,,,,,,,,
2020-08-22,,1346.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,405,3017.6580526620373,59989.1015625,405.0,405,,,,,,,,,,,,,,,,,,24317000,,,,,,,,,,,
2020-09-07,,857.7425810185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,1346.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,,489.00741898148146,,,,,,,,,,,,,,,,,,56.20000076293945,56.20000076293945,56.20000076293945,,,,,,,,,,,,
2020-09-17,,932.3015219907408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,1352.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,201,2306.4484780092594,67393.5,201.0,201,,,,,,,,,,,5.5747785568237305,5.5747785568237305,5.5747785568237305,,,,,12089000,,,,,,,,,,,
2020-09-25,,693.9889322916667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,,1352.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,315,1993.7610677083335,33801.30078125,315.0,315,,,,,,,,,,,1.7819231748580933,1.7819231748580933,1.7819231748580933,,,,,18969000,,,,,,,,,,,
2020-09-29,,1352.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,264,1204.4134843456986,3392.953728655723,264.0,264,,,,,,,,,,,,,,,,,,15865000,,,,,,,,,,,
2020-10-01,486,1080.0595183580233,6237.346076031778,486.0,486,,,,,,,,,,,0.21386408805847168,0.21386408805847168,0.21386408805847168,,,,,29165000,,,,,,,,,,,
2020-10-02,,1352.75,,,,,,,,,,,,,,,,,,57.10000038146973,57.29999923706055,56.900001525878906,,,,,,,,,,,,
2020-10-03,150,1849.3972878238715,14840.2001953125,150.0,150,,,,,,,,,,,1.63132905960083,1.63132905960083,1.63132905960083,,57.29999923706055,57.29999923706055,57.29999923706055,9097000,,,,,,,,,,,
2020-10-04,354,3566.5217397443585,49272.199951171875,354.0,354,,,,,,,,,,,2.327018976211548,2.3491199016571045,2.304918050765991,,,,,21365000,,,,,,,,,,,
2020-10-05,358,3355.3806888986355,42548.80078125,358.0,358,,,,,,,,,,,1.9731405973434448,1.9731405973434448,1.9731405973434448,,,,,21564000,,,,,,,,,,,
2020-10-06,29,1449.9384314051574,8000.0,29.0,29,,,,,,,,,,,4.44444465637207,4.44444465637207,4.44444465637207,,,,,1800000,,,,,,,,,,,
2020-10-07,586,2101.190290554807,33880.6015625,586.0,586,,,,,,,,,,,0.9622710347175598,0.9622710347175598,0.9622710347175598,,,,,35209000,,,,,,,,,,,
2020-10-14,,645.5872540509259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,,1363.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,,1363.75,,,,,,,,,,,,,,,,,,56.70000076293945,56.70000076293945,56.70000076293945,,,,,,,,,,,,
2020-10-17,61,1524.241583474493,8727.17584670862,61.0,61,,,,,,,,,,,,,,,,,,3663000,,,,,,,,,,,
2020-10-18,174,624.5911232312363,24968.82415329138,174.0,174,,,,,,,,,,,2.382521390914917,2.382521390914917,2.382521390914917,,,,,10480000,,,,,,,,,,,
2020-10-19,,552.9688310185186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,,505.0861429398149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,,1357.75,,,,,,,,,,,,,,,,,,56.70000076293945,56.70000076293945,56.70000076293945,,,,,,,,,,,,
2020-10-22,,706.0861429398149,12715.0,,,,,,,,,,,,,0.8476101756095886,0.8476101756095886,0.8476101756095886,,,,,,,,,,,,,,,,
2020-10-23,,1357.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,1809.042960642862,23711.756757796964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,,5622.258393523804,236900.24324220303,,,,,,,,,,,,,3.343451738357544,3.343451738357544,3.343451738357544,,,,,,,,,,,,,,,,
2020-10-29,,1357.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,40,1227.1234249538848,10117.2001953125,40.0,40,,,,,,,,,,,4.362997055053711,5.725994110107422,3.0,,,,,2481000,,,,,,,,,,,
2020-10-31,,1357.7500141978112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,60,990.5343707792376,12000.0,60.0,60,,,,,,,,,,,3.3333332538604736,3.3333332538604736,3.3333332538604736,,,,,3600000,,,,,,,,,,,
2020-11-02,,1357.7497781716004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,,514.0115680233922,,,,,,,,,,,,,,,,,,58.5,58.5,58.5,,,,,,,,,,,,
2020-11-04,,1357.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,,514.0116520023148,,,,,,,,,,,,,,,,,,57.20000076293945,57.20000076293945,57.20000076293945,,,,,,,,,,,,
2020-11-06,,910.0614843750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,,1362.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,755,7788.811850808727,211274.0,755.0,755,,,,,,,,,,,4.655150413513184,4.655150413513184,4.655150413513184,,,,,45385000,,,,,,,,,,,
2020-11-09,35,1121.3235975962205,12064.0,35.0,35,,,,,,,,,,,5.595547199249268,5.595547199249268,5.595547199249268,,,,,2156000,,,,,,,,,,,
2020-11-10,,1362.7498753324467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,60,1631.4888107576983,19709.400390625,60.0,60,,,,,,,,,,,5.414670467376709,5.414670467376709,5.414670467376709,,57.599998474121094,57.599998474121094,57.599998474121094,,,,,,3640000,,,,,,
2020-11-12,,1366.750026247176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,,1366.75,,,,,,,,,,,,,,,,,,56.20000076293945,56.20000076293945,56.20000076293945,,,,,,,,,,,,
2020-11-14,,361.4567636255787,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,,,,,,,,,,,,
2020-11-15,,13.40025230493088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,,1350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,,802.0739494662814,25768.5,,,,,,,,,,,,,7.132161617279053,7.132161617279053,7.132161617279053,,56.150121478818896,56.20000076293945,56.099998474121094,,,,,,,,,,,,
2020-11-18,,1351.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,14,911.9375318287036,3354.800048828125,14.0,14,,,,,,,,,,,3.760986566543579,3.760986566543579,3.760986566543579,,,,,892000,,,,,,,,,,,
2020-11-20,,1351.749962504171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,274,3753.680209526325,101852.70166015625,274.0,274,,,,,,,,,,,4.39053657849283,7.859106540679932,2.1372835636138916,,,,,16559000,,,,,,,,,,,
2020-11-22,,1351.7499701464653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,,1351.75,,,,,,,,,,,,,,,,,,56.5,56.5,56.5,,,,,,,,,,,,
2020-11-24,,490.94809027777774,,,,,,,,,,,,,,,,,,56.20000076293945,56.20000076293945,56.20000076293945,,,,,,,,,,,,
2020-11-25,,838.904749820602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,,1352.7500244330718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,1352.7500443892045,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,,,,,,,,,,,,
2020-11-28,495,4606.133493200745,156227.0,495.0,495,,,,,,,,,,,3.2673570377536834,6.942967414855957,1.9438775777816772,,,,,29930000,,,,,,,,,,,
2020-11-29,,112.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,1350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,143,2597.128293334312,70082.703125,143.0,143,,,,,,,,,,,8.138741493225098,8.138741493225098,8.138741493225098,,,,,8611000,,,,,,,,,,,
2020-12-02,11,1390.3347653612782,4000.0,11.0,11,,,,,,,,,,,5.55555534362793,5.55555534362793,5.55555534362793,,,,,720000,,,,,,,,,,,
2020-12-03,34,457.579329457486,11000.0,34.0,34,,,,,,,,,,,5.238095283508301,5.238095283508301,5.238095283508301,,,,,2100000,,,,,,,,,,,
2020-12-04,,1350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,4396.323932861646,111136.0,,,,,,,,,,,,,4.652767181396484,4.652767181396484,4.652767181396484,,,,,,,,,,,,,,,,
2020-12-06,,2356.7413420154357,35330.69921875,,,,,,,,,,,,,1.8597062826156616,1.8597062826156616,1.8597062826156616,,,,,,,,,,,,,,,,
2020-12-07,,386.63653677199835,,,,,,,,,,,,,,,,,,56.29999923706055,56.29999923706055,56.29999923706055,,,,,,,,,,,,
2020-12-08,,1353.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,118,2630.5465140270753,68007.0,118.0,118,,,,,,,,,,,9.498184204101562,9.498184204101562,9.498184204101562,,56.0,56.0,56.0,7160000,,,,,,,,,,,
2020-12-10,69,5038.995748053075,21000.0,69.0,69,,,,,,,,,,,5.0,5.0,5.0,,,,,4200000,,,,,,,,,,,
2020-12-11,,1350.7500210741014,,,,,,,,,,,,,,,,,,55.599998474121094,55.599998474121094,55.599998474121094,,,,,,,,,,,,
2020-12-12,370,4286.417861774695,114074.5,370.0,370,,,,,,,,,,,3.6914908289909367,5.838748931884766,1.544232726097107,,,,,22356000,,,,,,,,,,,
2020-12-13,569,5114.178855565617,141411.56252217293,555.0,555,,,,-23.5685277,-46.75179,-23.3150476,-46.5714321,,,,1.8698071009897552,8.233092308044434,0.03262663260102272,836,56.400001525878906,56.400001525878906,56.400001525878906,33605689,24944479,,43086,369327,,,,,,,
2020-12-14,105,1591.4990875488281,5161.3211925029755,59.0,59,,,,-23.5403673,-46.7109358,-23.5319715,-46.7038815,,,,0.8696764402382255,5.834607124328613,0.062137849628925323,5642,,,,2317474,79258719,,2915598,,,,,,,,
2020-12-15,99,1778.8091053332632,21510.477097272873,93.0,85,,,,-23.5348958,-46.709226,-23.5314318,-46.7078616,,,,1.4354921583480966,4.706299781799316,0.3904935419559479,3079,,,,,79670830,,1559590,226516,4143000,,,,,,
2020-12-16,104,1621.5820203490414,7188.38247013092,73.0,67,,,,-23.5399669,-46.709036,-23.5305717,-46.7042795,,,,0.8609771367747118,5.889852046966553,0.3153720498085022,10834,,,,,78231834,,5818048,113310,,,,,,,
2020-12-17,82,1560.1425550579238,4565.153593033552,64.0,56,,,,-23.5404287,-46.7112136,-23.5346456,-46.7027998,,,,1.0409750923492607,14.009594917297363,0.06976121664047241,3854,,,,2451044,80648016,,1917619,60188,,,,,,,
